pas,nb_entites_vivantes,nb_faillites,actifs_detruits,creances_annulees,volume_prets_actifs,nb_prets_actifs,actif_total_systeme,passif_total_systeme,liquidite_totale
1610,138,1,319.3341,1964.2736,147152.6779,305,282622.4721,129805.8245,6353.9696
1611,137,2,856.7026,4611.9368,143761.2421,300,278442.9514,129023.4061,6343.3031
1612,136,1,316.1961,1962.2723,142259.394,298,276680.2265,128253.9262,6846.9063
1613,135,1,369.1449,2148.5195,140962.9485,296,275058.0983,127868.8384,6901.3114
1614,135,0,0.0,0.0,142691.0322,299,276818.2456,128487.4389,6314.7745
1615,135,0,0.0,0.0,143876.7434,302,278038.5931,128538.1987,6298.6509
1616,135,1,337.845,2032.0054,142313.0213,300,276183.8231,127751.4516,6794.3502
1617,133,2,697.6395,4187.3609,138958.7115,295,272167.6514,127016.7379,6857.202
1618,132,1,489.6951,2496.1686,137231.5242,293,269968.9875,126474.2449,6923.2184
1619,130,2,708.8324,4172.9493,133854.7157,288,265891.3737,125759.1683,6927.4898
1620,131,1,426.1183,2324.6801,132099.2735,285,263723.3237,125196.1995,7082.8507
1621,130,2,699.4007,4138.33,128884.0307,279,259816.626,124659.0292,6923.566
1622,130,1,363.8984,2108.2135,127757.3688,276,258332.9562,124461.9629,6763.6245
1623,131,0,0.0,0.0,129330.8899,279,259920.7961,125001.7594,6243.1468
1624,131,2,663.6936,4049.0547,125698.6671,273,255680.6908,123918.0978,6718.926
1625,131,1,405.5773,2285.0042,124166.4949,271,253782.5214,123483.0485,6787.9781
1626,131,0,0.0,0.0,125695.1572,274,255344.4627,124020.1002,6284.2053
1627,132,0,0.0,0.0,126740.2778,277,256452.5971,124070.1833,6302.136
1628,134,0,0.0,0.0,127795.067,280,257596.0374,124144.158,6326.8124
1629,135,0,0.0,0.0,128208.9681,281,258114.0143,123775.1979,6804.8482
1630,134,1,374.5959,2179.259,127537.2708,281,257167.7437,123942.0007,6358.4722
1631,135,0,0.0,0.0,128601.0378,284,258341.6567,124043.511,6372.108
1632,135,0,0.0,0.0,129674.7354,287,259527.0224,124149.4934,6377.7936
1633,134,1,335.1131,1987.6254,128152.4872,285,257781.9751,123494.0283,6805.4596
1634,134,0,0.0,0.0,129312.7285,287,259041.4763,123798.3084,6600.4394
1635,134,0,0.0,0.0,130154.3018,289,259981.8186,123811.4778,6686.039
1636,134,0,0.0,0.0,130927.6973,290,260851.9828,123801.7259,6792.5595
1637,134,0,0.0,0.0,132446.417,293,262463.9485,124344.8052,6342.7263
1638,134,0,0.0,0.0,132879.8064,294,262992.7505,123982.4485,6800.4956
1639,134,0,0.0,0.0,133670.989,295,263874.3708,124013.9949,6859.387
1640,133,1,330.3572,2068.284,132814.149,294,262774.0552,124025.164,6599.7422
1641,133,1,426.9643,2302.6427,130999.3967,291,260622.8707,123360.6844,6927.7896
1642,133,0,0.0,0.0,132521.6067,293,262225.1196,123951.9706,6416.5423
1643,135,0,0.0,0.0,133763.0912,296,263572.8694,124198.8256,6285.9526
1644,135,0,0.0,0.0,134884.9452,299,264803.2235,124308.4589,6284.8194
1645,139,0,0.0,0.0,136327.564,306,266404.2226,124674.9493,6096.7092
1646,137,2,724.8194,4285.1358,132697.0784,302,262209.8837,123681.5193,6516.286
1647,138,0,0.0,0.0,134141.6423,305,263810.9389,124116.6204,6242.6762
1648,139,0,0.0,0.0,135269.4772,308,265112.2675,124243.9967,6293.7936
1649,139,1,375.3315,2132.9138,134275.1888,308,263929.1739,124020.241,6328.7441
1650,138,1,406.9522,2247.2168,132514.8216,305,261940.8105,123316.4466,6799.5423
1651,138,0,0.0,0.0,134068.6127,308,263660.1035,123918.4582,6363.0325
1652,138,0,0.0,0.0,135200.9914,311,264958.7726,124082.1226,6365.6585
1653,137,1,500.5298,2483.1962,133664.1067,310,263086.0048,123611.8597,6495.0384
1654,137,0,0.0,0.0,134929.0429,313,264505.277,123910.6633,6350.5708
1655,138,0,0.0,0.0,136073.0914,316,265814.8371,124083.5831,6348.1626
1656,138,0,0.0,0.0,137228.3864,319,267135.4323,124255.0632,6341.9827
1657,137,1,354.9706,2121.4083,136273.6836,319,265990.2515,124073.5136,6328.0543
1658,137,0,0.0,0.0,137434.8668,322,267305.9321,124239.9486,6316.1167
1659,138,0,0.0,0.0,138607.6408,325,268643.1646,124415.4091,6310.1148
1660,139,0,0.0,0.0,139090.899,326,269302.5092,124106.3166,6800.2936
1661,136,3,1223.842,6713.7738,133551.692,319,262710.2797,123203.9708,6634.6168
1662,136,1,531.2886,2641.3791,131704.1228,316,260490.6507,122698.0716,6768.4563
1663,135,2,889.198,4698.4047,127789.0485,309,255849.1986,121878.9804,6856.1697
1664,135,1,350.5095,2050.0529,126505.5105,307,254373.4427,121628.773,6914.1592
1665,135,0,0.0,0.0,128186.2411,310,256202.9233,122384.128,6307.5542
1666,135,0,0.0,0.0,129290.3333,313,257457.0378,122538.3737,6303.3307
1667,135,0,0.0,0.0,130405.4681,316,258720.5705,122695.3558,6294.7465
1668,134,1,334.3231,1995.3025,129536.5074,316,257663.9877,122519.4145,6278.0659
1669,134,0,0.0,0.0,130194.2727,318,258458.7071,122345.5185,6588.916
1670,134,0,0.0,0.0,130970.6417,319,259367.4625,122350.1816,6716.6392
1671,135,0,0.0,0.0,132554.2194,322,261090.5407,122965.2441,6246.0771
1672,134,1,437.8552,2378.1174,131120.8989,320,259362.7884,122537.4518,6374.4378
1673,133,1,300.9532,1881.3781,129700.4669,318,257773.9133,121951.6588,6786.7876
1674,133,0,0.0,0.0,130921.4956,320,259113.2816,122330.8972,6525.8887
1675,132,1,475.1049,2495.8434,129197.1229,318,257030.2276,121833.1747,6659.9299
1676,132,1,321.6264,1981.3857,128467.6145,317,256095.6633,121880.7712,6407.2776
1677,131,1,336.1868,2013.5816,126879.5305,314,254282.2309,121251.8928,6805.8075
1678,132,0,0.0,0.0,128410.9106,316,255922.8213,121870.8295,6301.0813
1679,132,0,0.0,0.0,129671.5017,319,257296.0496,122131.9314,6152.6166
1680,133,0,0.0,0.0,130138.575,320,257887.4822,121796.0649,6617.8422
1681,132,1,327.1961,1999.192,128916.8782,318,256458.9864,121490.4319,6711.6763
1682,133,0,0.0,0.0,129700.1189,319,257363.5942,121556.1743,6772.301
1683,134,0,0.0,0.0,131445.418,322,259241.3773,122315.6045,6150.3548
1684,134,1,420.7176,2317.9925,129596.0309,319,257120.5672,121562.7267,6631.8096
1685,135,0,0.0,0.0,131199.3854,322,258872.9777,122185.5873,6163.0049
1686,135,1,496.0124,2471.646,129883.1854,321,257224.254,121849.5135,6166.555
1687,135,0,0.0,0.0,130098.1608,322,257598.1048,121352.9606,6821.9834
1688,135,1,325.9741,1993.675,128883.5923,320,256220.4144,121138.2389,6873.5832
1689,133,2,644.3907,3957.7896,126377.7617,317,253223.0706,121087.8946,6422.4144
1690,133,0,0.0,0.0,127282.7902,319,254263.4254,121159.8559,6485.7792
1691,132,2,895.1553,4728.059,123012.3263,313,249242.1364,120048.1477,6841.6624
1692,133,0,0.0,0.0,124766.0213,316,251132.9234,120867.2095,6164.6926
1693,133,0,0.0,0.0,125661.0196,318,252171.842,120862.0457,6313.7767
1694,133,0,0.0,0.0,126922.9143,321,253574.6343,121157.6364,6159.0836
1695,131,2,894.8234,4632.007,123420.8634,317,249318.0954,120412.8629,6139.3691
1696,129,2,791.9585,4381.3112,119928.6683,310,245158.27,119607.2982,6267.3036
1697,129,1,401.3953,2193.362,118524.4261,308,243471.0639,119180.6134,6411.0244
1698,130,0,0.0,0.0,118947.5871,309,244015.6925,118952.3258,6765.7796
1699,131,0,0.0,0.0,120645.4248,312,245843.0073,119730.0404,6122.5422
1700,130,1,336.7568,2032.7457,119482.1985,310,244480.7159,119379.2207,6269.2966
1701,130,0,0.0,0.0,120703.78,313,245829.2389,119659.8856,6115.5734
1702,130,0,0.0,0.0,121792.5171,316,247044.8452,119795.5267,6106.8014
1703,131,0,0.0,0.0,122451.8342,318,247842.0078,119633.3867,6411.7869
1704,131,0,0.0,0.0,122903.3226,319,248428.7448,119414.9931,6765.4291
1705,131,1,571.0079,2597.0859,121244.0164,315,246341.0547,119083.5122,6668.5262
1706,132,0,0.0,0.0,122438.5506,317,247683.7609,119482.6968,6422.5136
1707,132,0,0.0,0.0,123850.8269,320,249243.7371,119947.0776,6105.8326
1708,133,0,0.0,0.0,124971.6873,323,250525.6726,120111.7235,6107.2618
1709,133,0,0.0,0.0,126103.9735,326,251818.7945,120276.3719,6103.4491
1710,133,0,0.0,0.0,127247.8614,329,253122.948,120444.3691,6095.7176
1711,134,0,0.0,0.0,127707.9889,330,253753.5824,120135.9589,6579.6345
1712,135,0,0.0,0.0,128503.3213,331,254726.2845,120216.0077,6681.9555
1713,134,1,433.1304,2252.6643,127981.4165,330,253946.4884,120540.8549,6094.217
1714,134,0,0.0,0.0,128198.4817,331,254332.8828,120054.5764,6749.8246
1715,135,0,0.0,0.0,129786.0934,333,256093.6366,120740.7186,6241.8245
1716,134,1,306.8331,1897.5,128360.6728,329,254536.6774,120167.6883,6678.3163
1717,133,1,336.1993,1965.2491,128145.3056,328,254145.3175,120598.3357,6066.6762
1718,134,0,0.0,0.0,128634.4856,329,254799.4627,120296.654,6538.323
1719,133,1,359.7358,2043.2604,128227.1926,328,254192.7182,120579.0523,6051.4733
1720,134,0,0.0,0.0,129401.5198,331,255532.9399,120753.0966,6048.3235
1721,133,1,426.4713,2232.0196,128355.8671,330,254226.5522,120499.0828,6036.6024
1722,132,1,449.5381,2250.2574,127285.1641,328,252863.6368,120216.4958,6021.977
1723,131,1,354.3369,1982.7885,125982.5082,326,251354.699,119678.1925,6348.9984
1724,131,0,0.0,0.0,126802.0998,327,252309.6202,119697.718,6464.8024
1725,130,1,449.3749,2221.0478,125354.2952,324,250542.8031,119268.0367,6570.4712
1726,130,1,470.8271,2314.5093,124772.3385,324,249619.9953,119533.7889,5963.8678
1727,131,0,0.0,0.0,125258.0479,325,250245.3979,119213.2942,6429.0559
1728,132,0,0.0,0.0,126018.8416,326,251153.8182,119234.1304,6560.8463
1729,132,0,0.0,0.0,127758.1012,329,253039.0188,119973.5915,5967.326
1730,131,1,397.1287,2093.4801,126847.2877,328,251879.2767,119732.8625,5954.1265
1731,132,0,0.0,0.0,127342.3043,329,252525.0311,119415.1982,6427.5286
1732,132,0,0.0,0.0,128124.1012,330,253453.2481,119440.7815,6548.3654
1733,133,1,401.4657,2109.9119,126851.6301,325,251945.7321,119155.1331,6603.9689
1734,133,0,0.0,0.0,128657.9135,328,253899.9456,119956.8084,5950.2236
1735,133,0,0.0,0.0,129852.6993,331,255255.2208,120121.2444,5946.2771
1736,132,1,319.1986,1853.8497,129205.8885,330,254447.9261,119969.7121,5932.3255
1737,132,0,0.0,0.0,129417.2004,331,254808.7019,119436.6633,6614.8381
1738,135,0,0.0,0.0,130240.1928,332,255809.2451,119571.1648,6672.8875
1739,136,0,0.0,0.0,132162.9268,335,257901.0807,120477.8558,5940.298
1740,135,1,343.8938,1940.3719,130731.8222,332,256321.3292,119814.9481,6449.5589
1741,136,0,0.0,0.0,131237.629,333,257020.8492,119665.0555,6798.1646
1742,138,0,0.0,0.0,133362.4204,337,259357.77,120766.8116,5918.538
1743,136,2,719.9936,3943.2301,130660.6534,334,256156.6752,120235.7677,5940.254
1744,135,1,376.5545,2031.7696,129126.936,330,254449.506,119539.796,6457.774
1745,134,1,400.8307,2142.0659,127479.7934,327,252589.3039,118982.4972,6797.0134
1746,134,0,0.0,0.0,128550.5664,328,253832.977,119338.4498,6613.9608
1747,134,1,412.3106,2153.3607,126907.6672,326,251957.7786,118834.5992,6885.5123
1748,133,2,764.4837,4060.8188,123867.5056,319,248332.4939,118426.7639,6703.2244
1749,133,0,0.0,0.0,125739.0382,322,250366.9801,119323.6931,5969.2488
1750,133,1,388.1603,2057.5589,124857.0724,321,249274.8193,119115.6583,5967.0885
1751,133,0,0.0,0.0,125547.113,323,250135.7489,118952.6161,6301.0198
1752,133,1,378.7509,1994.9548,124354.7697,319,248742.8863,118600.3293,6452.7872
1753,133,0,0.0,0.0,125162.8392,320,249719.3803,118675.6996,6545.8415
1754,133,0,0.0,0.0,126408.2392,322,251128.1674,119082.0234,6302.9047
1755,133,0,0.0,0.0,127221.8668,323,252103.404,119104.1594,6442.3777
1756,134,0,0.0,0.0,128883.4034,326,253933.5943,119768.3221,5951.8688
1757,134,0,0.0,0.0,129383.8514,327,254607.1655,119455.0686,6438.2456
1758,134,1,571.5617,2429.1374,128641.4183,325,253471.6583,119559.726,5940.514
1759,135,0,0.0,0.0,129134.1712,326,254152.7263,119251.6175,6441.9375
1760,136,0,0.0,0.0,130822.841,329,256036.3053,119939.6314,5953.8328
1761,136,1,332.4354,1863.9043,129970.4304,327,255062.8054,119665.12,6107.255
1762,136,0,0.0,0.0,130477.6925,328,255771.1425,119414.0149,6559.4351
1763,136,0,0.0,0.0,131319.9777,329,256807.7293,119536.3212,6631.4303
1764,135,1,611.7047,2604.1263,129573.5504,326,254637.8115,119074.6333,6664.6278
1765,136,0,0.0,0.0,130119.9147,327,255372.5439,119031.5948,6901.0344
1766,137,0,0.0,0.0,131183.0945,328,256631.0373,119424.3415,6708.6012
1767,137,0,0.0,0.0,132272.7117,329,257914.5919,119764.309,6562.5712
1768,138,0,0.0,0.0,133637.3817,331,259480.2973,120252.9944,6279.9211
1769,138,0,0.0,0.0,134148.8951,332,260193.8314,120044.8135,6690.1229
1770,138,1,368.418,1988.8289,133038.7927,329,258921.6518,119858.5377,6714.3215
1771,138,1,358.983,1969.8356,131635.7717,326,257367.1833,119474.8646,6946.547
1772,138,0,0.0,0.0,132722.2159,327,258647.6071,119883.0514,6732.3398
1773,137,1,442.5223,1904.5434,131928.44,322,257599.7997,119790.8183,6565.5415
1774,137,1,463.4451,2116.7997,131607.568,322,257003.5309,120113.8387,5967.1241
1775,138,1,338.9622,1880.3915,130743.264,320,256009.7949,119841.0455,6115.4854
1776,138,1,440.128,2026.6891,130065.0132,320,255104.4924,119745.9454,5983.5338
1777,137,1,559.984,2508.8386,128760.8491,319,253447.283,119385.5082,5985.9257
1778,138,0,0.0,0.0,129748.4696,321,254646.2253,119448.3061,6139.4496
1779,138,0,0.0,0.0,130093.7996,322,255200.5888,119100.6576,6696.1316
1780,137,1,448.2008,2143.7025,129828.7093,321,254688.3096,119549.5741,5995.0261
1781,137,0,0.0,0.0,130819.714,323,255873.7831,119603.9698,6135.0993
1782,136,1,358.7427,1952.1096,129359.4683,320,254245.6029,118989.5703,6576.5643
1783,135,1,397.1256,2081.9947,128128.7673,317,252793.2951,118729.1241,6610.4037
1784,133,2,776.7692,3796.8011,125337.7141,310,249387.5966,118208.3066,6506.5759
1785,133,0,0.0,0.0,126344.3236,311,250537.7135,118439.5488,6418.8411
1786,132,1,399.1776,2066.2459,125586.8805,309,249520.17,118450.3358,6142.9537
1787,130,2,686.0712,3759.7928,123217.8924,303,246595.1385,118145.2909,5881.9553
1788,129,2,633.9185,3515.5231,120845.3279,298,243715.4563,117651.4539,5863.6744
1789,129,0,0.0,0.0,121968.3039,301,244949.9953,117772.9728,5853.7186
1790,127,2,1074.6309,4653.3822,118448.6277,290,240467.6612,116821.3369,5832.6966
1791,127,1,344.0162,1754.1871,117799.0478,290,239584.0133,116598.1683,5821.7973
1792,126,1,340.9359,1877.5339,117020.0436,289,238566.8861,116368.2232,5808.6193
1793,126,0,0.0,0.0,118112.6441,292,239754.8181,116473.7261,5798.4479
1794,124,2,1157.0096,4902.6357,114313.2815,286,234893.2383,115423.7985,5776.1582
1795,123,3,968.2264,5321.3337,110061.1645,278,229778.434,114567.1776,5765.0919
1796,125,0,0.0,0.0,110457.2655,279,230282.9282,114223.4981,6227.1646
1797,124,1,302.7956,1728.7474,109494.2226,276,229112.1574,113967.7623,6270.1725
1798,123,1,333.0538,1785.29,109207.0306,276,228588.0676,114212.8087,5783.2282
1799,124,0,0.0,0.0,110231.0966,279,229717.6249,114315.7168,5790.8115
1800,123,1,354.6578,1917.4327,108708.8197,276,227946.5393,113618.6586,6234.0609
1801,123,0,0.0,0.0,109471.638,277,228803.5957,113678.0443,6268.9134
1802,123,0,0.0,0.0,109847.9909,278,229270.7528,113475.0827,6562.6793
1803,124,0,0.0,0.0,110684.5633,279,230205.0551,113693.7444,6446.7475
1804,127,0,0.0,0.0,111660.7311,280,231315.3376,113991.7718,6297.8347
1805,125,2,676.05,3482.0738,108644.6361,275,227739.5388,113185.1249,6534.7777
1806,125,0,0.0,0.0,109932.2622,277,229133.6524,113715.0801,6111.3101
1807,126,0,0.0,0.0,110792.4843,279,230125.4917,113820.2221,6142.7852
1808,125,1,557.2012,2357.5442,109780.0798,277,228685.8947,113709.1075,5821.7074
1809,124,1,435.0236,2069.4671,108104.2029,275,226700.0416,112958.4898,6257.349
1810,122,2,778.2645,3945.4484,105299.7419,267,223229.4116,112530.2435,6009.4261
1811,121,1,361.629,1854.8423,104254.3638,265,221918.2036,112216.343,6052.4968
1812,121,0,0.0,0.0,105478.8332,268,223228.8976,112571.2497,5783.8148
1813,122,0,0.0,0.0,106289.3466,270,224138.5981,112557.2184,5902.0331
1814,122,0,0.0,0.0,107400.1508,273,225347.6506,112783.9742,5773.5255
1815,121,1,623.4366,2663.7221,105740.2264,271,223164.4874,112268.942,5760.319
1816,121,1,323.5786,1670.1488,105060.249,271,222266.8586,112058.2906,5753.319
1817,123,0,0.0,0.0,105865.1121,273,223193.9331,112053.8348,5889.9863
1818,123,0,0.0,0.0,106535.0109,275,223986.0287,111986.2033,6079.8144
1819,122,1,323.9707,1808.8861,106023.8304,273,223272.9043,112092.2903,5766.7836
1820,122,0,0.0,0.0,106469.2617,274,223834.3753,111827.811,6147.3025
1821,122,0,0.0,0.0,107839.6326,277,225316.0038,112329.0647,5757.3066
1822,125,0,0.0,0.0,108673.2192,279,226297.7677,112353.1201,5896.4284
1823,124,2,812.9187,4072.2802,105742.8213,273,222705.157,111811.8902,5770.4456
1824,125,0,0.0,0.0,106905.0692,278,224026.4799,112074.2902,5672.1205
1825,125,0,0.0,0.0,107910.9897,281,225195.911,112188.6888,5721.2325
1826,124,1,335.973,1559.2063,106527.7968,276,223639.3159,111398.1606,6333.3586
1827,124,0,0.0,0.0,107271.7754,277,224530.6315,111536.8129,6342.0432
1828,124,0,0.0,0.0,108103.704,278,225505.489,111735.4015,6286.3836
1829,126,0,0.0,0.0,109621.6744,281,227186.3986,112409.3542,5785.37
1830,127,1,554.2537,2409.5342,107613.7506,278,224816.3798,111591.5414,6246.0878
1831,128,0,0.0,0.0,109216.1079,283,226601.638,112316.8007,5708.7294
1832,128,1,350.2566,1817.3071,107841.0502,281,225087.873,111711.9618,6174.861
1833,128,0,0.0,0.0,108527.3531,282,225972.3037,111771.7593,6313.1913
1834,128,0,0.0,0.0,109671.6278,284,227310.991,112191.2658,6088.0975
1835,129,0,0.0,0.0,110113.0373,285,227958.4718,112050.9265,6439.508
1836,128,1,412.3952,1815.9864,109457.3648,280,227091.1606,112103.1901,6170.6056
1837,128,0,0.0,0.0,110791.9081,283,228617.8012,112605.4543,5860.4388
1838,129,0,0.0,0.0,111838.4756,286,229868.1594,112811.0459,5863.6379
1839,129,0,0.0,0.0,112290.8284,287,230523.734,112592.2638,6285.6417
1840,129,0,0.0,0.0,113760.9455,290,232191.5811,113215.4647,5860.1709
1841,129,1,359.0479,1838.4568,112998.5664,290,231280.022,113071.5012,5854.9545
1842,130,0,0.0,0.0,114068.5711,293,232563.0744,113284.9486,5859.5547
1843,130,0,0.0,0.0,115149.6439,296,233857.3186,113498.1835,5859.4912
1844,130,0,0.0,0.0,116057.502,298,234977.1214,113585.303,5984.3163
1845,130,0,0.0,0.0,116366.5407,299,235494.1794,113287.6895,6489.9493
1846,131,0,0.0,0.0,117110.1439,300,236450.0648,113458.4897,6536.4313
1847,131,0,0.0,0.0,118882.9015,303,238432.3426,114354.3322,5850.1089
1848,130,1,338.5765,1764.7562,118246.1337,303,237666.7768,114235.4891,5835.154
1849,129,1,386.995,1941.6458,116783.2375,300,236016.3374,113608.2748,6269.8251
1850,129,0,0.0,0.0,118328.0388,303,237746.0536,114253.8289,5809.1858
1851,129,0,0.0,0.0,119258.9531,305,238861.9099,114317.9219,5930.0349
1852,130,0,0.0,0.0,120524.7483,308,240321.0187,114658.8518,5787.4187
1853,128,2,873.0429,4086.5982,117585.8678,302,236702.6849,113988.9555,5767.8615
1854,127,1,346.0527,1762.8905,116944.7623,302,235893.0785,113831.3326,5751.9836
1855,126,1,383.5923,1877.3012,116184.3645,301,234916.728,113628.2168,5734.1467
1856,126,0,0.0,0.0,116670.257,302,235560.6172,113363.022,6157.3381
1857,127,0,0.0,0.0,118208.3463,305,237262.6313,113973.67,5715.6151
1858,128,0,0.0,0.0,119148.1422,307,238381.7046,114024.8828,5848.6796
1859,129,0,0.0,0.0,120097.9017,309,239520.3816,114124.911,5942.5688
1860,127,2,741.1402,3832.8646,117633.9062,303,236502.9451,113797.3435,5706.6955
1861,127,0,0.0,0.0,117814.3734,304,236855.032,113310.7558,6364.9028
1862,127,0,0.0,0.0,119342.3194,306,238546.3241,113972.6018,5866.4028
1863,125,2,730.5078,3809.4479,116847.7144,302,235482.8748,113590.2146,5669.9457
1864,125,1,468.522,2204.7921,115770.2985,302,234093.3631,113291.2061,5656.8584
1865,125,1,395.3291,1969.1717,114740.7177,300,232829.0861,112937.6863,5775.6821
1866,124,1,317.0848,1711.385,113329.2581,297,231252.9935,112250.0633,6293.672
1867,124,0,0.0,0.0,114847.6448,299,232909.818,112898.3356,5783.8376
1868,125,0,0.0,0.0,115361.6309,300,233573.3238,112685.288,6151.4048
1869,125,0,0.0,0.0,116981.4975,303,235339.0267,113355.101,5627.4282
1870,126,0,0.0,0.0,118117.1757,306,236632.8163,113523.4055,5622.2351
1871,126,0,0.0,0.0,118756.4296,308,237430.2279,113334.2395,5969.5588
1872,128,0,0.0,0.0,120254.6365,311,239106.6629,113870.5314,5621.495
1873,128,1,398.8727,1749.8526,119675.2022,307,238322.8313,113662.5671,5625.062
1874,128,1,361.7125,1853.696,118340.0227,303,236825.0784,113042.2853,6082.7704
1875,127,1,414.1433,1934.701,117184.1711,299,235441.2083,112693.5392,6198.4979
1876,126,1,359.9269,1864.4718,116176.816,296,234247.6431,112491.9671,6208.8599
1877,126,1,332.6095,1829.6019,116053.3228,297,233965.194,112923.9548,5617.9164
1878,125,1,571.2805,2328.8298,114863.5457,295,232373.7167,112528.0842,5607.0868
1879,126,0,0.0,0.0,115811.9903,297,233495.1113,112581.0417,5732.0792
1880,124,2,878.2458,4227.1309,112348.5196,293,229324.2994,111656.5745,5939.2053
1881,125,1,505.2315,2232.8625,111560.8311,293,228208.2332,111675.9466,5596.4554
1882,124,1,338.4727,1780.9984,110883.3659,291,227366.5022,111508.671,5594.4654
