step,n_entities_alive,n_entities_total,n_spawned,extraction_total,interest_paid_total,amortissement_total,credit_transactions,auto_invest_total,n_failures,destroyed_assets,redirected_claims,volume_prets_actifs,n_prets_actifs,actif_total_systeme,passif_total_systeme,liquidite_totale,mean_passif,mean_internal_rate
146,384,384,5,7009.7758,542.2971,0.0,0,6113.9217,0,0.0,0.0,20940.5048,747,158357.916,131303.4895,79073.9217,341.9362,0.026847
147,387,387,3,7056.784,542.2971,0.0,13,5957.0775,0,0.0,0.0,21359.7486,760,159732.2878,132415.4618,79487.0775,342.1588,0.02683
148,392,392,5,7146.8807,553.1639,0.0,8,6017.2451,0,0.0,0.0,21602.877,768,161357.4111,133737.2891,80497.2451,341.1666,0.026912
149,393,393,1,7173.0935,559.589,0.0,17,5868.8323,0,0.0,0.0,22186.8476,785,162510.043,134454.3631,80538.8323,342.1231,0.026853
150,395,395,2,7221.1735,573.7111,0.0,8,6001.6072,0,0.0,0.0,22412.039,793,163496.3716,135082.7254,81051.6072,341.9816,0.026882
151,399,399,4,7287.1657,579.2724,0.0,39,5613.8407,0,0.0,0.0,23621.7428,832,165898.5808,136662.9973,81423.8407,342.5138,0.026875
152,401,401,2,7343.8735,609.4241,0.0,0,6043.0185,0,0.0,0.0,23621.7428,832,166665.4774,137000.7161,82233.0185,341.6477,0.026915
153,403,403,2,7371.0214,609.4241,0.0,13,6066.6601,0,0.0,0.0,24022.422,845,167856.066,137766.9838,82636.6601,341.8536,0.026894
154,406,406,3,7428.6697,620.119,0.0,3,6257.3868,0,0.0,0.0,24126.325,848,168962.287,138578.5752,83397.3868,341.3265,0.026938
155,408,408,2,7462.8787,622.8169,0.0,2,6386.5551,0,0.0,0.0,24180.8775,850,169823.2581,139255.8254,83906.5551,341.3133,0.026936
156,413,413,5,7541.0089,624.2298,0.0,21,6211.0994,0,0.0,0.0,24811.767,871,171897.0982,140874.2318,84681.0994,341.0998,0.026972
157,415,415,2,7588.7891,640.1582,0.0,12,6247.2187,0,0.0,0.0,25210.5193,883,173117.5176,141659.7796,85097.2187,341.3489,0.026957
158,416,416,1,7615.0635,650.0588,0.0,29,6017.4485,0,0.0,0.0,26118.7816,912,174630.7425,142494.5124,85057.4485,342.5349,0.026881
159,419,419,3,7680.3838,672.7169,0.0,2,6366.3712,0,0.0,0.0,26180.4933,914,175694.0085,143147.144,85976.3712,341.64,0.026939
160,420,420,1,7693.0398,674.4697,0.0,18,6264.5016,0,0.0,0.0,26782.2069,932,176896.3534,143849.6449,86064.5016,342.4992,0.026874
161,422,422,2,7740.946,689.8803,0.0,13,6356.3617,0,0.0,0.0,27152.8767,945,178060.9503,144551.7119,86536.3617,342.5396,0.026884
162,426,426,4,7810.8556,699.5925,0.0,5,6537.2788,0,0.0,0.0,27334.0642,950,179464.3501,145593.007,87477.2788,341.7676,0.026956
163,428,428,2,7846.8612,704.2537,0.0,0,6723.4493,0,0.0,0.0,27334.0642,950,180288.6691,146231.1556,88043.4493,341.6616,0.026973
164,431,431,3,7893.1616,704.2537,0.0,18,6564.5147,0,0.0,0.0,27886.2796,968,181877.5644,147426.7702,88454.5147,342.0575,0.026955
165,432,432,1,7928.2844,718.4589,0.0,29,6290.8466,0,0.0,0.0,28841.5574,997,183441.6217,148309.2176,88370.8466,343.3084,0.026902
166,433,433,1,7962.3887,742.7414,0.0,11,6508.7584,0,0.0,0.0,29121.9436,1008,184296.1424,148665.4404,88778.7584,343.3382,0.026882
167,435,435,2,7995.7095,750.0809,0.0,1,6758.0181,0,0.0,0.0,29158.6306,1009,185117.2502,149200.6015,89408.0181,342.9899,0.026907
168,437,437,2,8025.5392,751.0372,0.0,9,6759.311,0,0.0,0.0,29465.2304,1018,186215.9935,149991.4521,89789.311,343.2299,0.0269
169,442,442,5,8097.868,758.6563,0.0,21,6606.3085,0,0.0,0.0,30170.9206,1039,188334.5347,151557.3056,90586.3085,342.8898,0.026888
